EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.7199659283313338,5.656854249492381,1.4855768827563644e-07,9,45.0,A3_9,0.0,1,1.0,odd,0.0,step1_A3,A3,1,1.8869234693997473e-08
2.7199659283313338,5.656854249492381,1.4855768827563644e-07,9,45.0,A3_9,0.0,2,1.0,odd,1.0,step1_A3,A3,2,1.8869234693997473e-08
2.7199659283313338,6.666666666666668,1.069615355584582e-07,9,45.0,A3_9,0.0,2|1,2.0,even,2.0,step1_A3,A3,2|1,2.2237606346543473e-08
2.719965928331348,7.742092740338363,7.931007715749694e-08,10,45.0,A3_10,0.0,2|1,2.0,even,0.0,step1_A3,A3,2|1,2.5824841598711475e-08
2.719965928331348,7.742092740338363,7.931007715749694e-08,11,45.0,A3_11,0.0,2|1,2.0,even,0.0,step1_A3,A3,2|1,2.5824841598711475e-08
2.7199659283313338,6.4031242374328485,1.1594746402000892e-07,16,38.65980825409008,A3_16,0.0,2,1.0,odd,0.0,step1_A3,A3,2,2.1358523427006454e-08
2.7199659283313338,6.4031242374328485,1.1594746402000892e-07,17,38.65980825409008,A3_17,0.0,2,1.0,odd,0.0,step1_A3,A3,2,2.1358523427006454e-08
2.7199659283313338,6.3639610306789285,1.1737891419309543e-07,18,45.0,A3_18,0.0,1,1.0,odd,0.0,step1_A3,A3,1,2.1227889030747158e-08
2.7199659283313338,6.3639610306789285,1.1737891419309543e-07,18,45.0,A3_18,0.0,2,1.0,odd,1.0,step1_A3,A3,2,2.1227889030747158e-08
2.7199659283313338,7.329699161351599,8.848564300710285e-08,18,45.0,A3_18,0.0,2|1,2.0,even,2.0,step1_A3,A3,2|1,2.4449244688309003e-08
2.7199659283313338,6.3639610306789285,1.1737891419309543e-07,19,45.0,A3_19,0.0,1,1.0,odd,0.0,step1_A3,A3,1,2.1227889030747158e-08
2.7199659283313338,6.3639610306789285,1.1737891419309543e-07,19,45.0,A3_19,0.0,2,1.0,odd,1.0,step1_A3,A3,2,2.1227889030747158e-08
2.7199659283313338,7.329699161351599,8.848564300710285e-08,19,45.0,A3_19,0.0,2|1,2.0,even,2.0,step1_A3,A3,2|1,2.4449244688309003e-08
2.7199659283313338,8.333333333333332,6.845538275741332e-08,20,44.99999999999999,A3_20,0.0,2|1,2.0,even,0.0,step1_A3,A3,2|1,2.7797007933179334e-08
2.7199659283313338,8.333333333333332,6.845538275741332e-08,21,44.99999999999999,A3_21,0.0,2|1,2.0,even,0.0,step1_A3,A3,2|1,2.7797007933179334e-08
2.719965928331348,6.833665165329418,1.0179764239755173e-07,22,45.0,A3_22,0.0,1|2,2.0,even,0.0,step1_A3,A3,1|2,2.2794653377602373e-08
2.719965928331348,6.833665165329418,1.0179764239755173e-07,23,45.0,A3_23,0.0,1|2,2.0,even,0.0,step1_A3,A3,1|2,2.2794653377602373e-08
9.241384397848037,6.708203932499369,2.3533729118684073e-08,0,63.43494882292201,A4_0,0.0,1,1.0,odd,0.0,A4_20260304T070935Z,A4,1,2.2376159751488378e-08
9.241384397848037,6.708203932499369,2.3533729118684073e-08,1,63.43494882292201,A4_1,0.0,1,1.0,odd,0.0,A4_20260304T070935Z,A4,1,2.2376159751488378e-08
9.241384397848037,6.708203932499369,2.3533729118684073e-08,2,63.43494882292201,A4_2,0.0,1,1.0,odd,0.0,A4_20260304T070935Z,A4,1,2.2376159751488378e-08
9.241384397848037,6.708203932499369,2.3533729118684073e-08,3,63.43494882292201,A4_3,0.0,1,1.0,odd,0.0,A4_20260304T070935Z,A4,1,2.2376159751488378e-08
9.241384397848037,6.708203932499369,2.3533729118684073e-08,4,63.43494882292201,A4_4,0.0,1,1.0,odd,0.0,A4_20260304T070935Z,A4,1,2.2376159751488378e-08
